cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,2,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1075_1450,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_825_1075,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1075_1450,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,2,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1075_1450,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,2,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,2,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1075_1450,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_1200_1550,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1075_1450,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_480_825,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh1_below_024,stemw_1450_1850,11,season3,0
capd_825_1200,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_825_1200,6,6,10,stemh2_024_078,stemw_1850_up,11,season3,0
capd_1200_1550,6,6,10,stemh3_078_156,stemw_1850_up,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1450_1850,11,season2,0
capd_480_825,6,6,10,stemh2_024_078,stemw_1850_up,11,season2,0
